dayofweek,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
5,17,2,0,1,3,31.16,34.09,40,12.998,552
5,18,2,0,1,3,31.16,34.09,40,12.998,450
5,19,2,0,1,3,26.24,28.79,83,16.9979,328
5,20,2,0,1,1,26.24,29.545,78,7.0015,232
5,21,2,0,1,1,26.24,29.545,78,6.0032,208
5,22,2,0,1,1,25.42,28.03,88,8.9981,175
5,23,2,0,1,1,25.42,28.79,83,8.9981,178
6,0,2,0,0,1,25.42,28.03,88,8.9981,104
6,1,2,0,0,1,25.42,28.79,83,7.0015,95
6,2,2,0,0,1,24.6,27.275,88,0,53
6,3,2,0,0,1,24.6,27.275,88,6.0032,20
6,4,2,0,0,1,24.6,27.275,88,6.0032,5
6,5,2,0,0,1,25.42,28.79,83,0,7
6,6,2,0,0,1,25.42,28.79,83,7.0015,27
6,7,2,0,0,1,26.24,29.545,78,8.9981,57
6,8,2,0,0,1,27.06,30.305,78,6.0032,131
6,9,2,0,0,1,28.7,32.575,61,15.0013,218
6,10,2,0,0,1,29.52,34.09,62,12.998,244
6,11,2,0,0,1,29.52,34.09,62,8.9981,404
6,12,2,0,0,1,30.34,34.85,66,6.0032,420
6,13,2,0,0,1,31.16,34.85,55,0,327
6,14,2,0,0,2,32.8,36.365,46,19.0012,334
6,15,2,0,0,2,33.62,37.88,46,8.9981,367
6,16,2,0,0,2,31.16,34.85,52,15.0013,468
6,17,2,0,0,2,31.16,34.09,48,11.0014,449
6,18,2,0,0,2,30.34,34.09,55,12.998,381
6,19,2,0,0,2,30.34,33.335,51,7.0015,326
6,20,2,0,0,2,29.52,33.335,58,8.9981,188
6,21,2,0,0,2,29.52,34.09,66,7.0015,183
6,22,2,0,0,2,29.52,34.09,62,8.9981,161
6,23,2,0,0,2,29.52,34.09,62,0,150
7,0,2,0,0,1,28.7,32.575,65,0,89
7,1,2,0,0,2,28.7,32.575,65,6.0032,76
7,2,2,0,0,1,27.88,31.82,74,6.0032,72
7,3,2,0,0,2,27.06,30.305,78,8.9981,30
7,4,2,0,0,2,27.06,31.06,74,8.9981,17
7,5,2,0,0,2,27.06,30.305,78,0,19
7,6,2,0,0,2,27.06,30.305,78,11.0014,33
7,7,2,0,0,2,27.06,30.305,78,11.0014,71
7,8,2,0,0,3,27.88,31.82,74,7.0015,84
7,9,2,0,0,2,27.88,31.82,74,7.0015,169
7,10,2,0,0,2,28.7,32.575,61,7.0015,244
7,11,2,0,0,2,29.52,33.335,58,6.0032,377
7,12,2,0,0,2,30.34,34.09,55,6.0032,396
7,13,2,0,0,2,30.34,33.335,51,0,363
7,14,2,0,0,3,30.34,34.09,58,7.0015,317
7,15,2,0,0,2,30.34,34.09,55,7.0015,362
7,16,2,0,0,2,31.16,34.09,48,0,378
7,17,2,0,0,1,30.34,33.335,51,0,397
7,18,2,0,0,2,30.34,34.09,58,6.0032,296
7,19,2,0,0,1,29.52,34.09,62,8.9981,311
7,20,2,0,0,1,28.7,32.575,70,12.998,232
7,21,2,0,0,1,27.88,31.82,79,8.9981,167
7,22,2,0,0,1,27.06,30.305,78,15.0013,152
7,23,2,0,0,1,27.06,30.305,78,12.998,92
5,0,3,0,1,1,27.06,31.06,50,0,68
5,1,3,0,1,1,27.06,31.06,50,0,31
5,2,3,0,1,1,25.42,30.305,69,0,13
5,3,3,0,1,1,26.24,31.06,53,0,11
5,4,3,0,1,1,25.42,31.06,57,0,6
5,5,3,0,1,1,24.6,30.305,64,8.9981,30
5,6,3,0,1,1,25.42,30.305,61,8.9981,108
5,7,3,0,1,1,27.06,31.06,54,7.0015,243
5,8,3,0,1,1,28.7,31.82,42,11.0014,492
5,9,3,0,1,1,30.34,32.575,35,11.0014,260
5,10,3,0,1,1,31.16,33.335,33,11.0014,170
5,11,3,0,1,1,32.8,34.85,26,0,214
5,12,3,0,1,1,32.8,34.85,26,0,263
5,13,3,0,1,1,32.8,34.09,24,0,292
5,14,3,0,1,1,33.62,34.85,23,12.998,303
5,15,3,0,1,1,33.62,34.85,21,16.9979,381
5,16,3,0,1,1,33.62,34.85,17,0,427
5,17,3,0,1,1,33.62,34.85,21,12.998,461
5,18,3,0,1,1,32.8,34.09,24,16.9979,422
5,19,3,0,1,1,31.98,33.335,25,12.998,318
5,20,3,0,1,1,29.52,32.575,42,15.0013,269
5,21,3,0,1,1,28.7,31.82,45,12.998,218
5,22,3,0,1,1,28.7,31.82,42,0,222
5,23,3,0,1,1,27.88,31.82,47,6.0032,140
6,0,3,0,0,1,27.88,31.82,47,6.0032,115
6,1,3,0,0,1,27.06,31.06,54,0,78
6,2,3,0,0,1,26.24,31.06,53,0,52
6,3,3,0,0,1,26.24,31.06,53,0,26
6,4,3,0,0,1,25.42,30.305,61,0,11
6,5,3,0,0,1,23.78,27.275,73,7.0015,14
6,6,3,0,0,1,25.42,30.305,69,7.0015,32
6,7,3,0,0,1,26.24,30.305,65,0,45
6,8,3,0,0,1,27.88,31.82,57,0,132
6,9,3,0,0,1,30.34,33.335,51,6.0032,179
6,10,3,0,0,1,32.8,35.605,36,0,271
6,11,3,0,0,1,32.8,35.605,36,6.0032,357
6,12,3,0,0,1,33.62,35.605,30,8.9981,374
6,13,3,0,0,1,33.62,35.605,30,7.0015,404
6,14,3,0,0,1,34.44,35.605,20,0,392
6,15,3,0,0,1,35.26,36.365,19,11.0014,331
6,16,3,0,0,1,36.08,37.12,22,15.0013,398
6,17,3,0,0,1,34.44,36.365,30,15.0013,349
6,18,3,0,0,1,33.62,35.605,30,19.0012,383
6,19,3,0,0,1,32.8,34.85,33,15.0013,305
6,20,3,0,0,1,31.16,34.09,45,19.0012,284
6,21,3,0,0,1,30.34,33.335,48,12.998,232
6,22,3,0,0,1,29.52,33.335,51,11.0014,201
6,23,3,0,0,1,29.52,33.335,54,19.0012,154
7,0,3,0,0,1,28.7,32.575,58,15.0013,144
7,1,3,0,0,2,28.7,32.575,61,11.0014,78
7,2,3,0,0,1,28.7,32.575,58,12.998,69
7,3,3,0,0,3,27.88,31.82,65,6.0032,33
7,4,3,0,0,3,27.88,31.82,65,6.0032,5
7,5,3,0,0,3,25.42,28.79,83,12.998,1
7,6,3,0,0,2,25.42,27.275,94,6.0032,3
7,7,3,0,0,2,26.24,28.79,89,12.998,25
7,8,3,0,0,1,27.88,31.82,79,15.0013,92
7,9,3,0,0,1,28.7,33.335,74,16.9979,181
7,10,3,0,0,1,30.34,34.85,66,11.0014,264
7,11,3,0,0,1,31.16,35.605,62,7.0015,390
7,12,3,0,0,1,32.8,37.88,55,7.0015,404
7,13,3,0,0,1,32.8,38.635,59,15.0013,421
7,14,3,0,0,1,33.62,39.395,56,16.9979,375
7,15,3,0,0,1,34.44,40.15,53,19.9995,376
7,16,3,0,0,1,34.44,40.15,53,19.9995,414
7,17,3,0,0,3,32.8,37.12,49,56.9969,358
7,18,3,0,0,3,32.8,37.12,49,56.9969,181
7,19,3,0,0,2,27.06,30.305,83,12.998,183
7,20,3,0,0,3,27.06,30.305,83,0,176
7,21,3,0,0,2,27.06,30.305,83,11.0014,167
7,22,3,0,0,2,27.06,30.305,78,7.0015,162
7,23,3,0,0,1,26.24,28.79,83,11.0014,147
1,0,3,1,0,1,26.24,28.79,83,8.9981,140
1,1,3,1,0,1,26.24,28.79,83,6.0032,119
1,2,3,1,0,1,26.24,28.79,83,0,63
1,3,3,1,0,1,26.24,29.545,78,0,26
1,4,3,1,0,2,27.06,30.305,78,6.0032,12
1,5,3,1,0,2,26.24,28.79,83,8.9981,4
1,6,3,1,0,1,26.24,28.79,89,11.0014,16
1,7,3,1,0,1,27.06,30.305,83,8.9981,36
1,8,3,1,0,1,28.7,33.335,74,7.0015,86
1,9,3,1,0,2,29.52,34.09,66,6.0032,238
1,10,3,1,0,2,31.16,34.85,55,6.0032,280
1,11,3,1,0,2,31.16,34.85,55,6.0032,349
1,12,3,1,0,2,31.98,35.605,52,0,447
1,13,3,1,0,2,31.98,35.605,49,0,423
1,14,3,1,0,1,32.8,36.365,46,0,408
1,15,3,1,0,1,33.62,37.12,43,6.0032,408
1,16,3,1,0,1,33.62,37.12,41,0,452
1,17,3,1,0,1,32.8,36.365,46,0,436
1,18,3,1,0,1,32.8,36.365,46,8.9981,418
1,19,3,1,0,2,31.98,35.605,49,11.0014,375
1,20,3,1,0,2,31.16,34.85,55,7.0015,386
1,21,3,1,0,2,30.34,34.09,62,7.0015,457
1,22,3,1,0,2,30.34,34.09,62,8.9981,326
1,23,3,1,0,2,29.52,34.09,70,7.0015,138
2,0,3,0,1,2,28.7,32.575,65,11.0014,55
2,1,3,0,1,1,28.7,32.575,65,7.0015,39
2,2,3,0,1,1,27.06,31.06,74,6.0032,13
2,3,3,0,1,1,27.06,31.06,74,15.0013,8
2,4,3,0,1,1,27.06,31.06,69,11.0014,5
2,5,3,0,1,1,27.06,31.06,69,0,20
2,6,3,0,1,1,27.06,31.06,74,6.0032,94
2,7,3,0,1,1,28.7,32.575,65,6.0032,270
2,8,3,0,1,1,29.52,34.09,62,8.9981,432
2,9,3,0,1,1,30.34,34.09,58,8.9981,227
2,10,3,0,1,1,31.16,34.85,52,7.0015,139
2,11,3,0,1,1,31.98,34.85,46,7.0015,172
2,12,3,0,1,1,32.8,36.365,43,7.0015,201
2,13,3,0,1,1,33.62,37.12,43,7.0015,203
2,14,3,0,1,1,32.8,37.12,49,11.0014,178
2,15,3,0,1,1,33.62,37.12,43,0,162
2,16,3,0,1,1,33.62,37.88,46,7.0015,281
2,17,3,0,1,1,33.62,37.88,46,7.0015,545
2,18,3,0,1,1,32.8,37.88,55,11.0014,496
2,19,3,0,1,1,32.8,38.635,59,8.9981,368
2,20,3,0,1,1,31.16,36.365,66,7.0015,284
2,21,3,0,1,1,31.98,37.12,62,16.9979,245
2,22,3,0,1,1,31.16,36.365,66,15.0013,155
2,23,3,0,1,1,30.34,34.85,66,11.0014,73
3,0,3,0,1,1,29.52,34.85,74,12.998,37
3,1,3,0,1,1,28.7,33.335,74,8.9981,15
3,2,3,0,1,1,28.7,33.335,79,6.0032,5
3,3,3,0,1,1,28.7,33.335,79,0,6
3,4,3,0,1,2,27.88,31.82,83,6.0032,6
3,5,3,0,1,1,27.88,31.82,83,6.0032,35
3,6,3,0,1,1,28.7,33.335,79,6.0032,121
3,7,3,0,1,2,29.52,34.85,79,0,312
3,8,3,0,1,2,29.52,34.85,74,7.0015,428
3,9,3,0,1,3,28.7,33.335,79,12.998,189
3,10,3,0,1,3,28.7,33.335,79,6.0032,43
3,11,3,0,1,2,29.52,34.85,74,0,127
3,12,3,0,1,2,30.34,34.85,66,6.0032,152
3,13,3,0,1,2,30.34,34.85,70,7.0015,140
3,14,3,0,1,1,31.16,36.365,66,19.0012,163
3,15,3,0,1,1,31.16,36.365,70,19.0012,185
3,16,3,0,1,1,31.16,36.365,70,16.9979,275
3,17,3,0,1,1,31.98,37.12,59,15.0013,596
3,18,3,0,1,1,31.16,35.605,62,12.998,563
3,19,3,0,1,1,30.34,34.85,70,15.0013,394
3,20,3,0,1,1,29.52,34.85,74,16.9979,312
3,21,3,0,1,1,28.7,33.335,79,12.998,241
3,22,3,0,1,1,28.7,33.335,79,12.998,186
3,23,3,0,1,1,27.88,31.82,83,15.0013,98
4,0,3,0,1,1,27.06,29.545,89,8.9981,35
4,1,3,0,1,1,27.06,29.545,89,12.998,16
4,2,3,0,1,1,27.06,29.545,89,12.998,8
4,3,3,0,1,1,26.24,28.03,94,7.0015,4
4,4,3,0,1,1,26.24,28.79,89,7.0015,4
4,5,3,0,1,1,26.24,28.79,89,7.0015,32
4,6,3,0,1,2,26.24,28.79,89,8.9981,118
4,7,3,0,1,2,27.06,29.545,89,7.0015,292
4,8,3,0,1,2,28.7,33.335,79,12.998,443
4,9,3,0,1,1,30.34,34.85,70,11.0014,179
4,10,3,0,1,1,31.98,37.12,62,0,101
4,11,3,0,1,1,33.62,38.635,52,8.9981,142
4,12,3,0,1,1,34.44,38.635,41,0,171
4,13,3,0,1,1,35.26,39.395,41,0,155
4,14,3,0,1,1,35.26,39.395,41,16.9979,160
4,15,3,0,1,1,35.26,39.395,41,16.9979,166
4,16,3,0,1,1,35.26,38.635,39,15.0013,265
4,17,3,0,1,1,35.26,37.88,36,16.9979,569
4,18,3,0,1,1,34.44,37.88,44,19.9995,562
4,19,3,0,1,1,33.62,38.635,52,19.0012,365
4,20,3,0,1,1,31.16,35.605,58,23.9994,285
4,21,3,0,1,1,30.34,34.09,62,11.0014,209
4,22,3,0,1,1,30.34,34.09,62,11.0014,182
4,23,3,0,1,1,29.52,34.09,66,0,129
5,0,3,0,1,1,30.34,34.85,66,7.0015,47
5,1,3,0,1,1,29.52,34.85,79,0,34
5,2,3,0,1,2,28.7,33.335,74,11.0014,22
5,3,3,0,1,1,27.88,31.82,79,7.0015,6
5,4,3,0,1,1,28.7,33.335,79,16.9979,11
5,5,3,0,1,1,27.88,31.82,79,16.9979,27
5,6,3,0,1,1,28.7,33.335,74,7.0015,102
5,7,3,0,1,2,28.7,33.335,79,12.998,332
5,8,3,0,1,2,29.52,34.85,74,16.9979,457
5,9,3,0,1,2,31.16,36.365,70,19.9995,241
5,10,3,0,1,2,30.34,34.85,70,23.9994,138
5,11,3,0,1,2,30.34,35.605,74,16.9979,165
5,12,3,0,1,2,31.16,36.365,70,19.0012,213
5,13,3,0,1,2,31.98,37.88,66,19.0012,229
5,14,3,0,1,2,32.8,39.395,63,23.9994,216
5,15,3,0,1,2,32.8,39.395,63,23.9994,141
5,16,3,0,1,3,27.88,31.82,83,30.0026,132
5,17,3,0,1,3,27.06,29.545,89,30.0026,167
5,18,3,0,1,1,27.06,30.305,83,6.0032,316
5,19,3,0,1,1,27.06,30.305,83,6.0032,270
5,20,3,0,1,1,27.06,30.305,83,11.0014,250
5,21,3,0,1,2,27.06,30.305,83,16.9979,204
5,22,3,0,1,2,27.06,30.305,78,12.998,169
5,23,3,0,1,2,27.06,30.305,78,6.0032,151
6,0,3,0,0,2,27.06,30.305,83,8.9981,121
6,1,3,0,0,2,26.24,28.79,89,7.0015,53
6,2,3,0,0,1,26.24,28.79,89,11.0014,55
6,3,3,0,0,1,26.24,28.79,89,8.9981,30
6,4,3,0,0,1,26.24,28.79,83,15.0013,6
6,5,3,0,0,2,25.42,28.03,88,11.0014,15
6,6,3,0,0,2,26.24,28.79,83,12.998,38
6,7,3,0,0,1,27.06,30.305,78,12.998,71
6,8,3,0,0,1,28.7,32.575,70,16.9979,182
6,9,3,0,0,1,30.34,34.09,58,19.0012,247
6,10,3,0,0,1,31.16,34.85,52,11.0014,264
6,11,3,0,0,1,31.98,34.85,46,19.9995,290
6,12,3,0,0,1,32.8,36.365,46,16.9979,366
6,13,3,0,0,1,33.62,37.12,41,15.0013,416
6,14,3,0,0,1,34.44,37.12,36,8.9981,373
6,15,3,0,0,1,34.44,36.365,34,6.0032,402
6,16,3,0,0,1,33.62,36.365,38,0,416
6,17,3,0,0,1,34.44,36.365,32,0,401
6,18,3,0,0,1,33.62,36.365,36,7.0015,378
6,19,3,0,0,1,31.16,34.85,55,11.0014,306
6,20,3,0,0,1,31.16,35.605,58,15.0013,314
6,21,3,0,0,1,30.34,34.09,58,11.0014,238
6,22,3,0,0,1,29.52,34.09,62,11.0014,214
6,23,3,0,0,1,29.52,33.335,58,12.998,140
7,0,3,0,0,1,28.7,32.575,61,11.0014,154
7,1,3,0,0,1,28.7,32.575,61,8.9981,113
7,2,3,0,0,1,27.88,31.82,69,6.0032,96
7,3,3,0,0,1,27.06,31.06,74,6.0032,25
7,4,3,0,0,1,27.06,31.06,69,6.0032,5
7,5,3,0,0,1,27.06,31.06,74,0,17
7,6,3,0,0,1,26.24,29.545,78,6.0032,25
7,7,3,0,0,1,28.7,32.575,70,6.0032,65
7,8,3,0,0,1,29.52,34.09,66,0,92
7,9,3,0,0,1,30.34,34.85,66,6.0032,169
7,10,3,0,0,1,31.16,34.85,55,8.9981,268
7,11,3,0,0,1,31.98,36.365,55,12.998,287
7,12,3,0,0,1,33.62,37.88,46,19.0012,377
7,13,3,0,0,1,32.8,36.365,46,19.9995,367
7,14,3,0,0,1,33.62,37.12,41,22.0028,349
7,15,3,0,0,1,34.44,37.12,39,19.0012,361
7,16,3,0,0,1,34.44,37.88,41,19.0012,372
7,17,3,0,0,1,34.44,37.12,36,15.0013,363
7,18,3,0,0,1,33.62,37.12,43,19.0012,363
7,19,3,0,0,1,32.8,37.12,49,22.0028,303
7,20,3,0,0,1,31.16,34.85,55,12.998,268
7,21,3,0,0,1,30.34,34.09,62,16.9979,227
7,22,3,0,0,1,30.34,34.85,66,15.0013,143
7,23,3,0,0,1,29.52,34.09,66,16.9979,72
1,0,3,0,1,1,28.7,32.575,65,12.998,35
1,1,3,0,1,1,28.7,32.575,61,19.0012,10
1,2,3,0,1,1,28.7,32.575,61,15.0013,12
1,3,3,0,1,1,27.88,31.82,65,11.0014,10
1,4,3,0,1,1,27.06,31.06,74,15.0013,4
1,5,3,0,1,1,27.06,31.06,74,8.9981,26
1,6,3,0,1,1,27.88,31.82,74,12.998,121
1,7,3,0,1,1,28.7,33.335,74,16.9979,317
1,8,3,0,1,1,30.34,34.85,66,19.0012,420
1,9,3,0,1,1,31.98,37.12,59,19.9995,208
1,10,3,0,1,1,32.8,37.88,55,23.9994,117
1,11,3,0,1,1,33.62,39.395,56,19.9995,128
1,12,3,0,1,1,34.44,40.15,53,19.0012,148
1,13,3,0,1,1,35.26,40.91,50,16.9979,141
1,14,3,0,1,1,35.26,41.665,53,19.0012,134
1,15,3,0,1,1,35.26,42.425,56,27.9993,146
1,16,3,0,1,1,35.26,42.425,56,26.0027,239
1,17,3,0,1,1,35.26,42.425,56,27.9993,514
1,18,3,0,1,1,35.26,41.665,53,26.0027,472
1,19,3,0,1,1,34.44,41.665,59,22.0028,373
1,20,3,0,1,1,29.52,34.85,74,27.9993,236
1,21,3,0,1,1,28.7,33.335,79,27.9993,130
1,22,3,0,1,1,29.52,34.85,74,8.9981,90
1,23,3,0,1,1,28.7,33.335,79,8.9981,55
2,0,3,0,1,1,28.7,33.335,79,8.9981,22
2,1,3,0,1,1,28.7,33.335,79,6.0032,14
2,2,3,0,1,1,28.7,33.335,79,7.0015,9
2,3,3,0,1,2,28.7,33.335,79,0,8
2,4,3,0,1,1,28.7,33.335,79,11.0014,6
2,5,3,0,1,1,28.7,33.335,79,6.0032,25
2,6,3,0,1,1,30.34,34.09,58,15.0013,115
2,7,3,0,1,1,31.16,34.85,55,12.998,330
2,8,3,0,1,1,31.16,35.605,58,15.0013,417
2,9,3,0,1,1,31.98,36.365,55,32.9975,176
2,10,3,0,1,1,33.62,38.635,52,11.0014,123
2,11,3,0,1,1,33.62,38.635,52,11.0014,125
2,12,3,0,1,1,35.26,39.395,44,19.9995,163
2,13,3,0,1,1,35.26,40.15,47,15.0013,136
2,14,3,0,1,1,36.9,42.425,42,19.9995,124
2,15,3,0,1,1,36.9,42.425,42,23.9994,148
2,16,3,0,1,1,35.26,39.395,44,19.0012,202
2,17,3,0,1,1,36.08,40.91,44,19.0012,428
2,18,3,0,1,1,35.26,40.15,47,19.9995,511
2,19,3,0,1,1,34.44,37.88,44,19.0012,337
2,20,3,0,1,1,33.62,37.12,43,12.998,308
2,21,3,0,1,1,33.62,37.12,43,7.0015,258
2,22,3,0,1,1,32.8,36.365,46,8.9981,194
2,23,3,0,1,1,31.98,35.605,52,0,79
3,0,3,0,1,1,31.16,35.605,62,0,46
3,1,3,0,1,1,31.16,34.85,55,0,12
3,2,3,0,1,1,31.16,34.85,55,0,5
3,3,3,0,1,1,30.34,34.09,58,12.998,4
3,4,3,0,1,1,30.34,34.09,58,16.9979,5
3,5,3,0,1,1,30.34,34.09,58,12.998,26
3,6,3,0,1,1,30.34,34.09,58,11.0014,121
3,7,3,0,1,1,31.16,34.85,55,16.9979,313
3,8,3,0,1,1,32.8,37.12,49,16.9979,449
3,9,3,0,1,1,33.62,37.12,41,12.998,186
3,10,3,0,1,1,33.62,37.88,46,12.998,113
3,11,3,0,1,1,34.44,37.12,39,11.0014,165
3,12,3,0,1,1,34.44,37.88,41,19.0012,174
3,13,3,0,1,3,33.62,37.88,46,8.9981,158
3,14,3,0,1,3,33.62,37.88,46,8.9981,116
3,15,3,0,1,3,26.24,28.03,94,8.9981,46
3,16,3,0,1,2,27.06,29.545,89,0,141
3,17,3,0,1,1,28.7,33.335,79,0,488
3,18,3,0,1,1,29.52,34.85,79,8.9981,463
3,19,3,0,1,1,28.7,33.335,79,7.0015,419
3,20,3,0,1,1,28.7,33.335,84,11.0014,342
3,21,3,0,1,1,28.7,33.335,79,7.0015,250
3,22,3,0,1,1,27.88,31.82,83,12.998,184
3,23,3,0,1,1,27.06,30.305,83,16.9979,116
4,0,3,0,1,1,27.06,31.06,69,19.9995,46
4,1,3,0,1,1,27.06,31.06,61,16.9979,25
4,2,3,0,1,1,26.24,31.06,57,19.9995,10
4,3,3,0,1,1,25.42,31.06,57,19.9995,6
4,4,3,0,1,1,25.42,31.06,53,16.9979,6
4,5,3,0,1,1,24.6,31.06,56,15.0013,28
4,6,3,0,1,1,24.6,30.305,60,15.0013,130
4,7,3,0,1,1,25.42,31.06,53,16.9979,334
4,8,3,0,1,1,26.24,31.06,50,23.9994,486
4,9,3,0,1,1,27.88,31.82,47,19.0012,224
4,10,3,0,1,1,28.7,31.82,42,16.9979,127
4,11,3,0,1,1,29.52,32.575,37,15.0013,148
4,12,3,0,1,1,30.34,32.575,35,16.9979,223
4,13,3,0,1,1,31.16,33.335,33,22.0028,177
4,14,3,0,1,1,30.34,32.575,35,19.0012,178
4,15,3,0,1,1,31.16,33.335,33,19.9995,180
4,16,3,0,1,1,31.16,33.335,33,8.9981,274
4,17,3,0,1,1,30.34,32.575,37,8.9981,595
4,18,3,0,1,1,29.52,32.575,42,12.998,578
4,19,3,0,1,1,29.52,32.575,39,15.0013,400
4,20,3,0,1,1,28.7,31.82,42,15.0013,348
4,21,3,0,1,1,27.06,31.06,50,8.9981,261
4,22,3,0,1,1,26.24,31.06,57,6.0032,176
4,23,3,0,1,1,26.24,30.305,65,16.9979,124
5,0,3,0,1,1,25.42,29.545,73,15.0013,80
5,1,3,0,1,1,25.42,29.545,73,12.998,20
5,2,3,0,1,1,24.6,28.79,78,11.0014,38
5,3,3,0,1,1,24.6,29.545,73,12.998,7
5,4,3,0,1,1,24.6,29.545,73,11.0014,10
5,5,3,0,1,1,24.6,29.545,73,8.9981,23
5,6,3,0,1,2,24.6,29.545,73,7.0015,120
5,7,3,0,1,1,26.24,30.305,65,7.0015,274
5,8,3,0,1,1,26.24,30.305,65,16.9979,564
5,9,3,0,1,1,27.88,31.82,54,12.998,207
5,10,3,0,1,2,27.06,31.06,61,11.0014,166
5,11,3,0,1,1,28.7,32.575,54,8.9981,210
5,12,3,0,1,1,28.7,32.575,48,12.998,238
5,13,3,0,1,1,28.7,32.575,54,12.998,247
5,14,3,0,1,1,28.7,32.575,51,12.998,265
5,15,3,0,1,1,29.52,32.575,45,11.0014,237
5,16,3,0,1,1,29.52,33.335,51,12.998,361
5,17,3,0,1,1,30.34,33.335,42,16.9979,587
5,18,3,0,1,1,29.52,32.575,45,15.0013,496
5,19,3,0,1,1,28.7,31.82,45,15.0013,394
5,20,3,0,1,1,28.7,32.575,51,15.0013,343
5,21,3,0,1,1,27.06,31.06,54,7.0015,261
5,22,3,0,1,1,27.06,31.06,57,15.0013,223
5,23,3,0,1,1,26.24,31.06,61,11.0014,167
6,0,3,0,0,1,25.42,30.305,65,12.998,110
6,1,3,0,0,1,24.6,29.545,69,7.0015,75
6,2,3,0,0,1,24.6,29.545,73,8.9981,58
6,3,3,0,0,1,24.6,28.79,78,8.9981,26
6,4,3,0,0,1,24.6,29.545,73,6.0032,16
6,5,3,0,0,1,23.78,27.275,78,6.0032,10
6,6,3,0,0,1,24.6,28.79,78,11.0014,37
6,7,3,0,0,1,25.42,29.545,73,8.9981,52
6,8,3,0,0,1,27.06,31.06,65,11.0014,127
6,9,3,0,0,1,28.7,32.575,54,15.0013,222
6,10,3,0,0,1,29.52,33.335,54,12.998,322
6,11,3,0,0,1,30.34,33.335,48,15.0013,396
6,12,3,0,0,1,31.16,34.09,43,19.0012,463
6,13,3,0,0,1,31.16,34.09,45,19.9995,497
6,14,3,0,0,1,30.34,33.335,45,19.9995,433
6,15,3,0,0,1,31.16,34.09,45,22.0028,428
6,16,3,0,0,1,31.16,34.09,45,19.0012,425
6,17,3,0,0,1,31.16,34.09,45,15.0013,475
6,18,3,0,0,1,31.16,34.09,45,19.0012,428
6,19,3,0,0,1,30.34,34.09,48,12.998,406
6,20,3,0,0,1,29.52,33.335,51,15.0013,296
6,21,3,0,0,1,28.7,32.575,58,15.0013,252
6,22,3,0,0,1,28.7,32.575,65,19.0012,201
6,23,3,0,0,1,27.88,31.82,61,15.0013,168
7,0,3,0,0,1,27.06,31.06,65,15.0013,125
7,1,3,0,0,1,26.24,30.305,69,12.998,102
7,2,3,0,0,1,26.24,30.305,69,15.0013,94
7,3,3,0,0,1,26.24,30.305,69,15.0013,47
7,4,3,0,0,1,25.42,29.545,73,11.0014,10
7,5,3,0,0,1,26.24,30.305,69,15.0013,12
7,6,3,0,0,1,25.42,29.545,73,11.0014,21
7,7,3,0,0,1,26.24,30.305,73,11.0014,50
7,8,3,0,0,1,27.88,31.82,65,15.0013,118
7,9,3,0,0,1,29.52,33.335,58,15.0013,184
7,10,3,0,0,1,30.34,34.09,60,15.0013,304
7,11,3,0,0,1,31.16,34.85,55,19.0012,391
7,12,3,0,0,1,31.16,34.85,55,19.0012,420
7,13,3,0,0,1,32.8,37.12,49,19.9995,472
7,14,3,0,0,1,32.8,37.12,49,23.9994,430
7,15,3,0,0,1,33.62,37.12,43,19.9995,324
7,16,3,0,0,1,32.8,36.365,46,19.9995,317
7,17,3,0,0,1,32.8,37.12,49,26.0027,369
7,18,3,0,0,1,32.8,36.365,46,19.9995,390
7,19,3,0,0,1,31.16,34.85,55,19.0012,379
7,20,3,0,0,1,31.16,35.605,58,16.9979,262
7,21,3,0,0,1,30.34,34.09,62,15.0013,207
7,22,3,0,0,1,29.52,34.09,66,15.0013,181
7,23,3,0,0,1,28.7,33.335,74,8.9981,93
1,0,3,0,1,1,28.7,33.335,74,8.9981,51
1,1,3,0,1,1,28.7,33.335,74,15.0013,25
1,2,3,0,1,1,27.06,30.305,83,15.0013,10
1,3,3,0,1,1,27.06,30.305,78,12.998,7
1,4,3,0,1,1,26.24,29.545,78,11.0014,4
1,5,3,0,1,1,26.24,29.545,78,7.0015,17
1,6,3,0,1,1,26.24,28.79,83,7.0015,105
1,7,3,0,1,1,27.88,31.82,74,15.0013,277
1,8,3,0,1,1,28.7,32.575,70,12.998,347
1,9,3,0,1,1,30.34,34.85,67,15.0013,203
1,10,3,0,1,1,31.16,35.605,62,12.998,130
1,11,3,0,1,1,32.8,37.88,55,6.0032,141
1,12,3,0,1,1,32.8,38.635,59,12.998,165
1,13,3,0,1,1,33.62,39.395,56,16.9979,152
1,14,3,0,1,1,33.62,39.395,56,22.0028,138
1,15,3,0,1,1,34.44,40.15,53,22.0028,164
1,16,3,0,1,1,34.44,40.15,53,19.0012,265
1,17,3,0,1,1,34.44,39.395,49,22.0028,545
1,18,3,0,1,1,33.62,38.635,49,23.9994,558
1,19,3,0,1,1,32.8,37.88,55,15.0013,398
1,20,3,0,1,1,31.98,37.12,59,15.0013,323
1,21,3,0,1,1,30.34,34.85,66,12.998,202
1,22,3,0,1,1,31.16,36.365,66,15.0013,140
1,23,3,0,1,1,30.34,34.85,66,11.0014,91
2,0,3,0,1,1,30.34,34.85,66,7.0015,51
2,1,3,0,1,2,30.34,34.85,66,8.9981,13
